Sp,bio_1,bio_12
0,13.038669850691694,705.1467172500672
1,26.619418686157488,1357.8965206338564
0,2.232511625058258,886.0191140934089
0,27.028713685422098,2289.743343925286
0,14.07454432896936,892.5440960255307
1,14.003542922806187,613.5539762591357
0,-4.358331253698183,1763.2354392986156
0,-1.3151037522322264,2154.993107510622
0,2.1632295741415524,746.7738173554322
0,-0.025040699825523483,970.6555964523603
0,22.859194625511876,2349.495889746329
0,6.449780552970305,660.0353096898974
1,10.131197426200803,1562.9942543132531
0,1.8262943520239272,1851.7829118359437
0,20.3660885696332,2472.8050565472613
1,24.814812148826785,462.4268268961523
0,4.809412787206856,409.6829061319135
0,12.781508672258255,1224.2520446082074
0,-2.4053145681081984,2017.7202593941713
0,9.623148824980884,2351.0717288838428
0,18.040715513439984,1800.7108348759207
0,12.586143272565263,1379.1993331048632
0,11.731425643592022,2392.8499613368717
0,6.320268190507859,167.86596552178761
0,22.975834150125678,2334.460215663756
0,-4.913798321116838,429.8807967639422
0,0.4363438895819334,1586.047225367827
1,28.892893664395473,667.7479227818537
0,21.98049269505287,711.66743861047
0,18.25310450655784,218.80548938571184
1,15.73980015202423,1925.3337648520023
0,-4.012263062474142,1448.9399983875064
0,11.85445508101898,1061.6108384840416
0,24.74839601334657,1694.4787242390669
0,2.2500838491950512,1897.959787666217
0,7.997406449833145,2080.9384062497
0,-3.1627488557546464,146.06106577691858
0,24.55627098185936,1755.005728801517
0,18.699560733963313,1747.5726887540418
0,-0.9019875780576152,2306.0248945786384
0,14.844908692132584,1948.3329742282494
0,28.42047208116179,2394.3911256712345
0,24.421055157805053,1614.845956681447
1,28.68218117908779,804.9664820594984
0,18.291703862242077,1520.2163551736023
1,19.85310636359346,781.510734088631
1,24.15011966432562,421.5169856181719
0,-4.396163819156279,1176.445285898998
0,5.224563258112639,481.17947551834027
0,11.029045808973414,847.5221993631724
1,26.1307301671752,719.1390534517873
0,29.952394223692266,2333.5999172163924
1,16.27330567276501,967.7315438739707
0,-3.77386431889728,1136.074567377048
0,25.126521741022174,679.252602936027
0,25.07326169347762,1661.4205568391087
0,22.345533633850785,142.48481122917383
0,-3.4249672284702752,307.0738021267423
0,26.12666423021746,938.2173286164312
1,19.90128301748829,2045.9756848981829
0,6.311607812767527,1911.9826757053922
0,28.417308416037528,1451.2005992682805
1,29.54004233502208,1000.6476742717855
0,-2.774176664299998,1226.2024348534255
0,0.3465476906983316,1280.362786867947
0,10.77720404986949,1014.8913871448905
0,29.428188201139378,2420.4473713114794
0,13.994857726866616,2331.999288681657
0,22.099303337002556,955.450973646372
0,19.97886700151463,1250.0284706488462
0,12.410315172277251,483.05775294827055
0,19.091092120423923,316.3164194888899
0,11.666971163781863,1466.9885278941695
1,24.720114853519867,1661.7910003405345
0,16.473193922700283,798.7277527730854
0,24.450915194403766,1533.544179013468
0,19.408621501427504,744.7137705599323
0,16.38789950275536,771.8902153020003
0,15.181431839558176,1386.8945554188297
0,6.859150482642658,1873.0970745683703
0,0.6363218241424722,1160.0376422328939
0,5.024761336844485,228.16340699889315
1,29.97481444398791,546.2697176975003
0,-2.1086551128875435,1763.1872034040314
0,-3.342785284071075,1146.7191778300416
0,21.411123405784824,1026.29399777323
0,2.9896611971634934,1191.4992943407315
0,19.175739620678268,335.0971273282588
0,23.19612891417067,610.8987149828474
0,6.7315433336339705,2347.080333916896
0,-1.7348102687475002,1838.9894631718103
1,20.18528804944835,667.9224436051737
0,3.3849557626476336,793.9062625228122
0,27.046285448648888,752.4220677818921
0,28.513057453050806,617.8306314337103
0,0.3556815378338172,259.96628704569173
0,4.767757809134206,1943.014816743637
0,-3.6938833431928817,1948.7420042397391
0,9.704030381099782,1344.2498750226857
1,26.73111212013868,888.1856103241782
0,20.619193664798622,1370.6271754318684
0,28.168935489527534,1835.7971110207282
0,17.37183780299445,2070.3709889318293
0,1.7866019480339865,528.5429389197584
0,7.494900609680993,518.7464119352277
0,2.44022193166116,2271.318547614565
1,28.810513256883617,159.0783628417328
1,19.743582799003175,543.441209351279
0,7.2519977567021545,2495.826714027929
1,1.6792076987961853,877.5834142425679
0,14.429100172581531,114.37353173298668
0,7.426926627820999,280.3117451234018
0,18.12415497988816,816.5566347695064
0,19.398441829375876,741.1599783969772
0,13.131908055517972,2337.6329760939097
0,13.788896060736406,1896.7764214043116
1,25.380655265790814,721.2106696172413
0,19.08622494374257,1302.1347625663382
0,20.837627006119835,2420.724265970962
0,-2.417970330673352,2397.878224714312
0,14.59936138036587,2456.971657940008
0,7.031187948824799,2026.4118608462013
0,21.364293610168787,1804.4797598019097
0,-1.3345432125078984,438.14071029564093
0,17.330639289755883,2098.1504700295463
0,20.623694460162927,1605.0485390869405
1,8.902511763425089,274.3906583594605
0,8.103959440251908,2092.356826626066
0,7.46830034211499,937.5283055135004
0,24.34323580904527,2024.812395332348
0,-3.158582762219926,358.88998496746115
0,1.4505047818702828,281.8877642202488
0,15.117816558929714,631.2015562650492
0,26.455826309308524,595.0542581716504
0,-3.1464223031719936,1494.7097352906164
0,-1.0167657767320182,1073.783637026808
0,21.080563002190395,2143.5247509198944
0,19.14448855462874,1358.8126622820114
0,25.516881193146894,1096.3196723060476
0,9.215151199716919,2031.2195808793758
0,26.949174037129524,1532.4116805895603
1,25.283658902150947,949.0300289353903
0,0.477110904307362,1643.7806921478789
0,7.187929299990245,367.68724549618554
0,0.8309345382362814,250.9088195081846
0,5.149588586652822,893.1772590037086
0,-0.2993194874044276,1711.1935826047957
0,11.139416625091446,672.9191749485252
0,6.830181466663664,952.2348987992917
0,6.948403671190221,596.6476605102282
0,29.122824404815937,1334.8583672134494
0,1.802736309075879,1368.5550196658905
0,10.238652346241516,1170.4351624439978
0,-3.414527154667082,2411.099005741454
1,-0.1299349791810993,318.6307975767826
0,25.048580927400668,2368.32486587686
0,-2.18810776991527,1846.999519183611
0,3.6691615773002066,2146.582218033389
1,11.498865958630464,753.08326169132
0,24.696455875388477,1885.39287456213
0,21.308627142907216,1326.2361512433267
0,9.551407245972952,1263.5580818885671
0,11.556490340723464,781.9379123300059
1,27.776047000925203,507.2347054556074
0,17.88089968251044,1307.6372455074497
0,26.568793705636548,473.14345905728123
0,-0.6473139470907237,644.2564612505083
0,6.754878148608736,936.4434747129462
0,20.360206442439498,443.9938353292493
0,0.6702213961574657,2014.155512610797
0,4.904020629307082,316.57259806038246
0,7.11049596424917,272.05320179704677
0,27.77437724288044,2261.6034067480214
0,22.54525596125843,1678.6773133065062
0,8.751516122865409,641.5407839980984
0,-2.9616108033612036,2434.5998161584857
1,22.39179150910509,1669.1251160597392
0,0.9092396938435465,1832.447004028895
1,29.982433504381056,462.121697352018
0,7.421271716360737,909.86024210417
0,3.445923353484133,366.12363538924006
0,16.98546278048385,1774.1353864249556
0,7.137836951912631,1713.610474042392
0,22.91158839274735,2246.166076116678
0,-3.999870947017146,2167.052619710178
0,9.449138482838245,138.3730688718711
0,25.438416514260563,2231.496684826088
0,4.957341668707297,2020.253760979078
1,3.1094440755364143,129.515418649465
0,25.228220790581915,2253.300168272213
0,1.3338141276675195,2025.8450589841732
1,27.604645078176674,979.9570671528669
0,21.716152302203067,2410.6278270465423
1,26.06859539543746,839.6724847909197
0,15.014844740365696,824.5579536494727
0,-2.86358660443617,2264.4296334153873
0,-3.5036502448834583,685.1227217289479
0,-2.678321167219378,414.2651129473571
0,26.633862629130206,1404.3984871544394
0,-4.314193228520305,444.46928208280053
1,29.173609442276373,1208.4497526243392
0,15.928563942314906,353.37521613053644
1,17.060867908254338,945.9100170372099
0,-4.843991212909621,266.8561576972383
0,16.377326467875967,2221.3293992051385
1,19.545588500995446,1291.500225023925
1,27.79130521524052,2309.3579993683866
0,4.210959532007948,2226.788104793487
0,2.5329772566853634,541.1349315752093
0,28.44842667010203,556.0592256183654
0,0.8402067183601485,1657.8853892959723
0,10.362871948134698,695.9556781342536
0,-4.21790408954152,842.2853182936146
1,16.951830550673638,305.3614907602478
1,27.82882300094385,1085.5110803744828
0,11.783935502847097,2204.463024004294
0,22.426224289659473,1497.9123114320726
0,25.473446309833786,1421.7842164195795
